Scenario - Slideshow_D2.sce
Logfile written - 02/02/2023 16:59:12

Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

0	Pulse	55	0	0	NA
1	Pulse	55	10000	8167	NA
1	Pulse	55	20000	18167	NA
1	Pulse	55	30000	28167	NA
1	Pulse	55	40000	38167	NA
2	Pulse	55	50000	7500	NA
2	Pulse	55	60000	17500	NA
2	Pulse	55	70000	27500	NA
2	Pulse	55	80000	37500	NA
3	Pulse	55	90000	6333	NA
3	Pulse	55	100000	16333	NA
3	Pulse	55	110000	26333	NA
3	Response	1	114775	31109	0
3	Pulse	55	120000	36333	NA
4	Pulse	55	130000	6167	NA
4	Pulse	55	140000	16167	NA
5	Pulse	55	150000	6000	NA
5	Pulse	55	160000	16000	NA
5	Pulse	55	170000	26000	NA
5	Pulse	55	180000	36000	NA
5	Pulse	55	190000	46000	NA
5	Response	1	191975	47975	0
5	Pulse	55	200000	56000	NA
5	Quit		203336	59336	NA
