ID	block	trial_block	trial_cat	trial_total	number	violation	level_violation	onset	duration	Response	Hit_Miss	RT	pre_trial_fixcross_ISI
first_trigger_at: 11181
trigger nr 3 at 13181
41	Single	1	163	1	8	0	0	20266	683	0	correct_rejection	NA	7007
41	Single	2	164	2	6	0	0	20982	684	0	correct_rejection	NA	0
41	Single	3	165	3	7	0	0	21699	683	0	correct_rejection	NA	0
41	Single	4	166	4	5	0	0	22416	683	0	correct_rejection	NA	0
41	Single	5	167	5	0	1	1	23132	684	1	hit	428	0
41	Single	6	168	6	5	0	0	23849	683	0	correct_rejection	NA	0
41	Single	7	169	7	7	0	0	24566	683	0	correct_rejection	NA	0
41	Single	8	170	8	6	0	0	25282	684	0	correct_rejection	NA	0
41	Single	9	171	9	0	1	1	25999	683	1	hit	516	0
41	Single	10	172	10	8	0	0	26716	683	0	correct_rejection	NA	0
41	Single	11	173	11	7	0	0	27432	684	0	correct_rejection	NA	0
41	Single	12	174	12	7	0	0	28149	683	0	correct_rejection	NA	0
41	Single	13	175	13	8	0	0	28866	683	0	correct_rejection	NA	0
41	Single	14	176	14	8	0	0	29582	684	0	correct_rejection	NA	0
41	Single	15	177	15	4	0	0	30299	683	0	correct_rejection	NA	0
41	Single	16	178	16	7	0	0	31016	683	0	correct_rejection	NA	0
41	Single	17	179	17	0	1	1	31732	684	1	hit	419	0
41	Single	18	180	18	9	0	0	32449	683	0	correct_rejection	NA	0
41	Single	19	181	19	6	0	0	33166	683	0	correct_rejection	NA	0
41	Single	20	182	20	5	0	0	33882	684	0	correct_rejection	NA	0
41	Single	21	183	21	9	0	0	34599	683	0	correct_rejection	NA	0
41	Single	22	184	22	7	0	0	35316	683	0	correct_rejection	NA	0
41	Single	23	185	23	4	0	0	36032	684	0	correct_rejection	NA	0
41	Single	24	186	24	4	0	0	36749	683	0	correct_rejection	NA	0
41	Single	25	187	25	0	1	1	37466	683	1	hit	384	0
41	Single	26	188	26	6	0	0	38182	684	0	correct_rejection	NA	0
41	Single	27	189	27	9	0	0	38899	683	0	correct_rejection	NA	0
41	Single	28	190	28	9	0	0	39616	683	0	correct_rejection	NA	0
41	Single	29	191	29	5	0	0	40332	684	0	correct_rejection	NA	0
41	Single	30	192	30	6	0	0	41049	683	0	correct_rejection	NA	0
41	Single	31	193	31	6	0	0	41765	684	0	correct_rejection	NA	0
41	Single	32	194	32	0	1	1	42482	683	1	hit	373	0
41	Single	33	195	33	4	0	0	43199	683	0	correct_rejection	NA	0
41	Single	34	196	34	8	0	0	43915	684	0	correct_rejection	NA	0
41	Single	35	197	35	5	0	0	44632	683	0	correct_rejection	NA	0
41	Single	36	198	36	4	0	0	45349	683	0	correct_rejection	NA	0
41	Single	37	199	37	9	0	0	46065	684	0	correct_rejection	NA	0
41	Single	38	200	38	4	0	0	46782	683	0	correct_rejection	NA	0
41	Single	39	201	39	5	0	0	47499	683	0	correct_rejection	NA	0
41	Single	40	202	40	8	0	0	48215	684	0	correct_rejection	NA	0
41	Single	41	203	41	9	0	0	48932	683	0	correct_rejection	NA	0
41	Single	42	204	42	9	0	0	49649	683	0	correct_rejection	NA	0
41	Single	43	205	43	7	0	0	50365	684	0	correct_rejection	NA	0
41	Single	44	206	44	6	0	0	51082	683	0	correct_rejection	NA	0
41	Single	45	207	45	9	0	0	51799	683	0	correct_rejection	NA	0
41	Single	46	208	46	6	0	0	52515	684	0	correct_rejection	NA	0
41	Single	47	209	47	8	0	0	53232	683	0	correct_rejection	NA	0
41	Single	48	210	48	0	1	1	53949	683	1	hit	394	0
41	Single	49	211	49	4	0	0	54665	684	0	correct_rejection	NA	0
41	Single	50	212	50	8	0	0	55382	683	0	correct_rejection	NA	0
41	Single	51	213	51	8	0	0	56099	683	0	correct_rejection	NA	0
41	Single	52	214	52	0	1	1	56815	684	1	hit	571	0
41	Single	53	215	53	5	0	0	57532	683	0	correct_rejection	NA	0
41	Single	54	216	54	7	0	0	58249	683	0	correct_rejection	NA	0
41	Single	55	217	55	7	0	0	58965	684	0	correct_rejection	NA	0
41	Single	56	218	56	5	0	0	59682	683	0	correct_rejection	NA	0
41	Single	57	219	57	6	0	0	60399	683	0	correct_rejection	NA	0
41	Single	58	220	58	4	0	0	61115	684	0	correct_rejection	NA	0
41	Single	59	221	59	7	0	0	61832	683	0	correct_rejection	NA	0
41	Single	60	222	60	0	1	1	62548	684	1	hit	383	0
41	Single	61	223	61	4	0	0	63265	683	0	correct_rejection	NA	0
41	Single	62	224	62	6	0	0	63982	683	0	correct_rejection	NA	0
41	Single	63	225	63	5	0	0	64698	684	0	correct_rejection	NA	0
41	Single	64	226	64	5	0	0	65415	683	0	correct_rejection	NA	0
41	Single	65	227	65	8	0	0	66132	683	0	correct_rejection	NA	0
41	Single	66	228	66	0	1	1	66848	684	1	hit	351	0
41	Single	67	229	67	7	0	0	67565	683	0	correct_rejection	NA	0
41	Single	68	230	68	8	0	0	68282	683	0	correct_rejection	NA	0
41	Single	69	231	69	9	0	0	68998	684	0	correct_rejection	NA	0
41	Single	70	232	70	0	1	1	69715	683	1	hit	374	0
41	Single	71	233	71	4	0	0	70432	683	0	correct_rejection	NA	0
41	Single	72	234	72	9	0	0	71148	684	0	correct_rejection	NA	0
41	Single	73	235	73	5	0	0	71865	683	0	correct_rejection	NA	0
41	Single	74	236	74	4	0	0	72582	683	0	correct_rejection	NA	0
41	Single	75	237	75	4	0	0	73298	684	0	correct_rejection	NA	0
41	Single	76	238	76	5	0	0	74015	683	0	correct_rejection	NA	0
41	Single	77	239	77	0	1	1	74732	683	1	hit	388	0
41	Single	78	240	78	9	0	0	75448	684	0	correct_rejection	NA	0
41	Single	79	241	79	9	0	0	76165	683	0	correct_rejection	NA	0
41	Single	80	242	80	8	0	0	76882	683	0	correct_rejection	NA	0
41	Single	81	243	81	6	0	0	77598	684	0	correct_rejection	NA	0
41	Single	82	244	82	6	0	0	78315	683	0	correct_rejection	NA	0
41	Single	83	245	83	7	0	0	79032	683	0	correct_rejection	NA	0
41	Single	84	246	84	7	0	0	79748	684	0	correct_rejection	NA	0
41	Single	85	247	85	5	0	0	80465	683	0	correct_rejection	NA	0
41	Single	86	248	86	7	0	0	81182	683	0	correct_rejection	NA	0
41	Single	87	249	87	9	0	0	81898	684	0	correct_rejection	NA	0
41	Single	88	250	88	9	0	0	82615	683	0	correct_rejection	NA	0
41	Single	89	251	89	7	0	0	83331	684	0	correct_rejection	NA	0
41	Single	90	252	90	7	0	0	84048	683	0	correct_rejection	NA	0
41	Single	91	253	91	4	0	0	84765	683	0	correct_rejection	NA	0
41	Single	92	254	92	8	0	0	85481	684	0	correct_rejection	NA	0
41	Single	93	255	93	7	0	0	86198	683	0	correct_rejection	NA	0
41	Single	94	256	94	6	0	0	86915	683	0	correct_rejection	NA	0
41	Single	95	257	95	5	0	0	87631	684	0	correct_rejection	NA	0
41	Single	96	258	96	6	0	0	88348	683	0	correct_rejection	NA	0
41	Single	97	259	97	7	0	0	89065	683	0	correct_rejection	NA	0
41	Single	98	260	98	8	0	0	89781	684	0	correct_rejection	NA	0
41	Single	99	261	99	5	0	0	90498	683	0	correct_rejection	NA	0
41	Single	100	262	100	9	0	0	91215	683	0	correct_rejection	NA	0
41	Single	101	263	101	4	0	0	91931	684	0	correct_rejection	NA	0
41	Single	102	264	102	4	0	0	92648	683	0	correct_rejection	NA	0
41	Single	103	265	103	9	0	0	93365	683	0	correct_rejection	NA	0
41	Single	104	266	104	0	1	1	94081	684	1	hit	364	0
41	Single	105	267	105	8	0	0	94798	683	0	correct_rejection	NA	0
41	Single	106	268	106	9	0	0	95515	683	0	correct_rejection	NA	0
41	Single	107	269	107	6	0	0	96231	684	0	correct_rejection	NA	0
41	Single	108	270	108	9	0	0	96948	683	0	correct_rejection	NA	0
41	Single	109	271	109	0	1	1	97665	683	1	hit	375	0
41	Single	110	272	110	5	0	0	98381	684	0	correct_rejection	NA	0
41	Single	111	273	111	8	0	0	99098	683	0	correct_rejection	NA	0
41	Single	112	274	112	4	0	0	99815	683	0	correct_rejection	NA	0
41	Single	113	275	113	5	0	0	100531	684	0	correct_rejection	NA	0
41	Single	114	276	114	5	0	0	101248	683	0	correct_rejection	NA	0
41	Single	115	277	115	4	0	0	101965	683	0	correct_rejection	NA	0
41	Single	116	278	116	6	0	0	102681	684	0	correct_rejection	NA	0
41	Single	117	279	117	6	0	0	103398	683	0	correct_rejection	NA	0
41	Single	118	280	118	8	0	0	104114	684	0	correct_rejection	NA	0
41	Single	119	281	119	8	0	0	104831	683	0	correct_rejection	NA	0
41	Single	120	282	120	6	0	0	105548	683	0	correct_rejection	NA	0
41	Single	121	283	121	4	0	0	106264	684	0	correct_rejection	NA	0
41	Single	122	284	122	8	0	0	106981	683	0	correct_rejection	NA	0
41	Single	123	285	123	4	0	0	107698	683	0	correct_rejection	NA	0
41	Single	124	286	124	6	0	0	108414	684	0	correct_rejection	NA	0
41	Single	125	287	125	0	1	1	109131	683	1	hit	432	0
41	Single	126	288	126	9	0	0	109848	683	0	correct_rejection	NA	0
41	Single	127	289	127	8	0	0	110564	684	0	correct_rejection	NA	0
41	Single	128	290	128	8	0	0	111281	683	0	correct_rejection	NA	0
41	Single	129	291	129	0	1	1	111998	683	1	hit	430	0
41	Single	130	292	130	9	0	0	112714	684	0	correct_rejection	NA	0
41	Single	131	293	131	5	0	0	113431	683	0	correct_rejection	NA	0
41	Single	132	294	132	9	0	0	114148	683	0	correct_rejection	NA	0
41	Single	133	295	133	7	0	0	114864	684	0	correct_rejection	NA	0
