ID	block	trial_block	trial_cat	trial_total	number	violation	level_violation	onset	duration	Response	Hit_Miss	RT	pre_trial_fixcross_ISI
first_trigger_at: 11142
trigger nr 3 at 13142
46	Triplet	1	487	1	6	0	0	20398	692	0	correct_rejection	NA	7219
46	Triplet	2	488	2	5	0	0	21106	692	0	correct_rejection	NA	0
46	Triplet	3	489	3	4	0	0	21815	692	0	correct_rejection	NA	0
46	Triplet	4	490	4	4	0	0	22524	691	0	correct_rejection	NA	0
46	Triplet	5	491	5	5	0	0	23232	692	0	correct_rejection	NA	0
46	Triplet	6	492	6	6	0	0	23941	691	0	correct_rejection	NA	0
46	Triplet	7	493	7	9	0	0	24649	692	0	correct_rejection	NA	0
46	Triplet	8	494	8	8	0	0	25358	692	0	correct_rejection	NA	0
46	Triplet	9	495	9	7	0	0	26066	692	0	correct_rejection	NA	0
46	Triplet	10	496	10	0	1	2	26775	692	0	miss	NA	0
46	Triplet	11	497	11	4	0	0	27484	691	0	correct_rejection	NA	0
46	Triplet	12	498	12	5	0	0	28192	692	0	correct_rejection	NA	0
46	Triplet	13	499	13	0	1	1	28901	691	1	hit	387	0
46	Triplet	14	500	14	6	0	0	29609	692	0	correct_rejection	NA	0
46	Triplet	15	501	15	6	0	0	30318	691	0	correct_rejection	NA	0
46	Triplet	16	502	16	5	0	0	31026	692	0	correct_rejection	NA	0
46	Triplet	17	503	17	0	1	1	31735	692	1	hit	308	0
46	Triplet	18	504	18	4	0	0	32443	692	0	correct_rejection	NA	0
46	Triplet	19	505	19	6	0	0	33152	692	0	correct_rejection	NA	0
46	Triplet	20	506	20	5	0	0	33861	691	0	correct_rejection	NA	0
46	Triplet	21	507	21	4	0	0	34569	692	0	correct_rejection	NA	0
46	Triplet	22	508	22	7	0	0	35278	691	0	correct_rejection	NA	0
46	Triplet	23	509	23	0	1	1	35986	692	1	hit	350	0
46	Triplet	24	510	24	8	0	0	36695	692	0	correct_rejection	NA	0
46	Triplet	25	511	25	9	0	0	37403	692	0	correct_rejection	NA	0
46	Triplet	26	512	26	6	0	0	38112	692	0	correct_rejection	NA	0
46	Triplet	27	513	27	0	1	1	38821	691	1	hit	343	0
46	Triplet	28	514	28	5	0	0	39529	692	0	correct_rejection	NA	0
46	Triplet	29	515	29	4	0	0	40238	691	0	correct_rejection	NA	0
46	Triplet	30	516	30	9	0	0	40946	692	0	correct_rejection	NA	0
46	Triplet	31	517	31	0	1	1	41655	692	1	hit	368	0
46	Triplet	32	518	32	8	0	0	42363	692	0	correct_rejection	NA	0
46	Triplet	33	519	33	7	0	0	43072	692	0	correct_rejection	NA	0
46	Triplet	34	520	34	9	0	0	43781	691	0	correct_rejection	NA	0
46	Triplet	35	521	35	8	0	0	44489	692	0	correct_rejection	NA	0
46	Triplet	36	522	36	0	1	1	45198	691	1	hit	370	0
46	Triplet	37	523	37	7	0	0	45906	692	0	correct_rejection	NA	0
46	Triplet	38	524	38	7	0	0	46615	691	0	correct_rejection	NA	0
46	Triplet	39	525	39	8	0	0	47323	692	0	correct_rejection	NA	0
