ID	block	trial_block	trial_cat	trial_total	number	violation	level_violation	onset	duration	Response	Hit_Miss	RT	pre_trial_fixcross_ISI
first_trigger_at: 11214
trigger nr 3 at 13214
36	Correct	1	649	1	4	0	0	21249	684	0	correct_rejection	NA	7957
36	Correct	2	650	2	5	0	0	21966	683	0	correct_rejection	NA	0
36	Correct	3	651	3	6	0	0	22683	683	0	correct_rejection	NA	0
36	Correct	4	652	4	4	0	0	23399	684	0	correct_rejection	NA	0
36	Correct	5	653	5	5	0	0	24116	683	0	correct_rejection	NA	0
36	Correct	6	654	6	6	0	0	24833	683	0	correct_rejection	NA	0
36	Correct	7	655	7	4	0	0	25549	684	0	correct_rejection	NA	0
36	Correct	8	656	8	5	0	0	26266	683	0	correct_rejection	NA	0
36	Correct	9	657	9	6	0	0	26982	684	0	correct_rejection	NA	0
36	Correct	10	658	10	6	0	0	27699	683	0	correct_rejection	NA	0
36	Correct	11	659	11	5	0	0	28416	683	0	correct_rejection	NA	0
36	Correct	12	660	12	4	0	0	29132	684	0	correct_rejection	NA	0
36	Correct	13	661	13	6	0	0	29849	683	0	correct_rejection	NA	0
36	Correct	14	662	14	5	0	0	30566	683	0	correct_rejection	NA	0
36	Correct	15	663	15	4	0	0	31282	684	0	correct_rejection	NA	0
36	Correct	16	664	16	6	0	0	31999	683	0	correct_rejection	NA	0
36	Correct	17	665	17	5	0	0	32716	683	0	correct_rejection	NA	0
36	Correct	18	666	18	4	0	0	33432	684	0	correct_rejection	NA	0
36	Correct	19	667	19	9	0	0	34149	683	0	correct_rejection	NA	0
36	Correct	20	668	20	8	0	0	34866	683	0	correct_rejection	NA	0
36	Correct	21	669	21	7	0	0	35582	684	0	correct_rejection	NA	0
36	Correct	22	670	22	0	1	2	36299	683	1	hit	384	0
36	Correct	23	671	23	9	0	0	37016	683	0	correct_rejection	NA	0
36	Correct	24	672	24	8	0	0	37732	684	0	correct_rejection	NA	0
36	Correct	25	673	25	7	0	0	38449	683	0	correct_rejection	NA	0
36	Correct	26	674	26	9	0	0	39166	683	0	correct_rejection	NA	0
36	Correct	27	675	27	8	0	0	39882	684	0	correct_rejection	NA	0
36	Correct	28	676	28	7	0	0	40599	683	0	correct_rejection	NA	0
36	Correct	29	677	29	7	0	0	41316	683	0	correct_rejection	NA	0
36	Correct	30	678	30	8	0	0	42032	684	0	correct_rejection	NA	0
36	Correct	31	679	31	9	0	0	42749	683	0	correct_rejection	NA	0
36	Correct	32	680	32	7	0	0	43466	683	0	correct_rejection	NA	0
36	Correct	33	681	33	8	0	0	44182	684	0	correct_rejection	NA	0
36	Correct	34	682	34	9	0	0	44899	683	0	correct_rejection	NA	0
36	Correct	35	683	35	0	1	2	45616	683	0	miss	NA	0
36	Correct	36	684	36	7	0	0	46332	684	0	correct_rejection	NA	0
36	Correct	37	685	37	8	0	0	47049	683	0	correct_rejection	NA	0
36	Correct	38	686	38	9	0	0	47766	683	0	correct_rejection	NA	0
36	Correct	39	687	39	0	1	4	48482	684	1	hit	446	0
36	Correct	40	688	40	4	0	0	49199	683	0	correct_rejection	NA	0
36	Correct	41	689	41	5	0	0	49916	683	0	correct_rejection	NA	0
36	Correct	42	690	42	6	0	0	50632	684	0	correct_rejection	NA	0
36	Correct	43	691	43	4	0	0	51349	683	0	correct_rejection	NA	0
36	Correct	44	692	44	0	1	1	52066	683	1	hit	373	0
36	Correct	45	693	45	5	0	0	52782	684	0	correct_rejection	NA	0
36	Correct	46	694	46	6	0	0	53499	683	0	correct_rejection	NA	0
36	Correct	47	695	47	4	0	0	54216	683	0	correct_rejection	NA	0
36	Correct	48	696	48	5	0	0	54932	684	0	correct_rejection	NA	0
36	Correct	49	697	49	6	0	0	55649	683	0	correct_rejection	NA	0
36	Correct	50	698	50	6	0	0	56365	684	0	correct_rejection	NA	0
36	Correct	51	699	51	5	0	0	57082	683	0	correct_rejection	NA	0
36	Correct	52	700	52	4	0	0	57799	683	0	correct_rejection	NA	0
36	Correct	53	701	53	6	0	0	58515	684	0	correct_rejection	NA	0
36	Correct	54	702	54	5	0	0	59232	683	0	correct_rejection	NA	0
36	Correct	55	703	55	4	0	0	59949	683	0	correct_rejection	NA	0
36	Correct	56	704	56	6	0	0	60665	684	0	correct_rejection	NA	0
36	Correct	57	705	57	5	0	0	61382	683	0	correct_rejection	NA	0
36	Correct	58	706	58	0	1	1	62099	683	1	hit	396	0
36	Correct	59	707	59	4	0	0	62815	684	0	correct_rejection	NA	0
36	Correct	60	708	60	9	0	0	63532	683	0	correct_rejection	NA	0
36	Correct	61	709	61	8	0	0	64249	683	0	correct_rejection	NA	0
36	Correct	62	710	62	7	0	0	64965	684	0	correct_rejection	NA	0
36	Correct	63	711	63	9	0	0	65682	683	0	correct_rejection	NA	0
36	Correct	64	712	64	0	1	1	66399	683	1	hit	376	0
36	Correct	65	713	65	8	0	0	67115	684	0	correct_rejection	NA	0
36	Correct	66	714	66	7	0	0	67832	683	0	correct_rejection	NA	0
36	Correct	67	715	67	9	0	0	68549	683	0	correct_rejection	NA	0
36	Correct	68	716	68	8	0	0	69265	684	0	correct_rejection	NA	0
36	Correct	69	717	69	7	0	0	69982	683	0	correct_rejection	NA	0
36	Correct	70	718	70	7	0	0	70699	683	0	correct_rejection	NA	0
36	Correct	71	719	71	8	0	0	71415	684	0	correct_rejection	NA	0
36	Correct	72	720	72	9	0	0	72132	683	0	correct_rejection	NA	0
36	Correct	73	721	73	7	0	0	72849	683	0	correct_rejection	NA	0
36	Correct	74	722	74	8	0	0	73565	684	0	correct_rejection	NA	0
36	Correct	75	723	75	9	0	0	74282	683	0	correct_rejection	NA	0
36	Correct	76	724	76	7	0	0	74999	683	0	correct_rejection	NA	0
36	Correct	77	725	77	0	1	1	75715	684	1	hit	406	0
36	Correct	78	726	78	8	0	0	76432	683	0	correct_rejection	NA	0
36	Correct	79	727	79	9	0	0	77149	683	0	correct_rejection	NA	0
36	Correct	80	728	80	4	0	0	77865	684	0	correct_rejection	NA	0
36	Correct	81	729	81	5	0	0	78582	683	0	correct_rejection	NA	0
36	Correct	82	730	82	6	0	0	79299	683	0	correct_rejection	NA	0
36	Correct	83	731	83	4	0	0	80015	684	0	correct_rejection	NA	0
36	Correct	84	732	84	5	0	0	80732	683	0	correct_rejection	NA	0
36	Correct	85	733	85	6	0	0	81449	683	0	correct_rejection	NA	0
36	Correct	86	734	86	4	0	0	82165	684	0	correct_rejection	NA	0
36	Correct	87	735	87	5	0	0	82882	683	0	correct_rejection	NA	0
36	Correct	88	736	88	6	0	0	83598	684	0	correct_rejection	NA	0
36	Correct	89	737	89	6	0	0	84315	683	0	correct_rejection	NA	0
36	Correct	90	738	90	5	0	0	85032	683	0	correct_rejection	NA	0
36	Correct	91	739	91	4	0	0	85748	684	0	correct_rejection	NA	0
36	Correct	92	740	92	6	0	0	86465	683	0	correct_rejection	NA	0
36	Correct	93	741	93	0	1	1	87182	683	1	hit	408	0
36	Correct	94	742	94	5	0	0	87898	684	0	correct_rejection	NA	0
36	Correct	95	743	95	4	0	0	88615	683	0	correct_rejection	NA	0
36	Correct	96	744	96	6	0	0	89332	683	0	correct_rejection	NA	0
36	Correct	97	745	97	5	0	0	90048	684	0	correct_rejection	NA	0
36	Correct	98	746	98	4	0	0	90765	683	0	correct_rejection	NA	0
36	Correct	99	747	99	0	1	3	91482	683	1	hit	421	0
36	Correct	100	748	100	9	0	0	92198	684	0	correct_rejection	NA	0
36	Correct	101	749	101	8	0	0	92915	683	0	correct_rejection	NA	0
36	Correct	102	750	102	7	0	0	93632	683	0	correct_rejection	NA	0
36	Correct	103	751	103	9	0	0	94348	684	0	correct_rejection	NA	0
36	Correct	104	752	104	8	0	0	95065	683	0	correct_rejection	NA	0
36	Correct	105	753	105	7	0	0	95782	683	0	correct_rejection	NA	0
36	Correct	106	754	106	9	0	0	96498	684	0	correct_rejection	NA	0
36	Correct	107	755	107	8	0	0	97215	683	0	correct_rejection	NA	0
