ID	block	trial_block	trial_cat	trial_total	number	violation	level_violation	onset	duration	Response	Hit_Miss	RT	pre_trial_fixcross_ISI
first_trigger_at: 11289
trigger nr 3 at 13289
26	Triplet	1	163	1	6	0	0	21223	692	0	correct_rejection	NA	7899
26	Triplet	2	164	2	5	0	0	21932	691	0	correct_rejection	NA	0
26	Triplet	3	165	3	4	0	0	22640	692	0	correct_rejection	NA	0
26	Triplet	4	166	4	0	1	2	23349	692	1	hit	321	0
26	Triplet	5	167	5	6	0	0	24057	692	0	correct_rejection	NA	0
26	Triplet	6	168	6	5	0	0	24766	692	0	correct_rejection	NA	0
26	Triplet	7	169	7	0	1	1	25475	691	0	miss	NA	0
26	Triplet	8	170	8	4	0	0	26183	692	0	correct_rejection	NA	0
26	Triplet	9	171	9	4	0	0	26892	691	0	correct_rejection	NA	0
26	Triplet	10	172	10	5	0	0	27600	692	0	correct_rejection	NA	0
26	Triplet	11	173	11	0	1	1	28309	692	1	hit	370	0
26	Triplet	12	174	12	6	0	0	29017	692	0	correct_rejection	NA	0
26	Triplet	13	175	13	9	0	0	29726	692	0	correct_rejection	NA	0
26	Triplet	14	176	14	8	0	0	30435	691	0	correct_rejection	NA	0
26	Triplet	15	177	15	7	0	0	31143	692	0	correct_rejection	NA	0
26	Triplet	16	178	16	6	0	0	31852	691	0	correct_rejection	NA	0
26	Triplet	17	179	17	0	1	1	32560	692	1	hit	449	0
26	Triplet	18	180	18	5	0	0	33269	692	0	correct_rejection	NA	0
26	Triplet	19	181	19	4	0	0	33977	692	0	correct_rejection	NA	0
26	Triplet	20	182	20	9	0	0	34686	692	0	correct_rejection	NA	0
26	Triplet	21	183	21	8	0	0	35395	691	0	correct_rejection	NA	0
26	Triplet	22	184	22	7	0	0	36103	692	0	correct_rejection	NA	0
26	Triplet	23	185	23	0	1	2	36812	691	1	hit	351	0
26	Triplet	24	186	24	7	0	0	37520	692	0	correct_rejection	NA	0
26	Triplet	25	187	25	8	0	0	38229	691	0	correct_rejection	NA	0
26	Triplet	26	188	26	9	0	0	38937	692	0	correct_rejection	NA	0
26	Triplet	27	189	27	6	0	0	39646	692	0	correct_rejection	NA	0
26	Triplet	28	190	28	5	0	0	40354	692	0	correct_rejection	NA	0
26	Triplet	29	191	29	0	1	1	41063	692	1	hit	428	0
26	Triplet	30	192	30	4	0	0	41772	691	0	correct_rejection	NA	0
26	Triplet	31	193	31	7	0	0	42480	692	0	correct_rejection	NA	0
26	Triplet	32	194	32	8	0	0	43189	691	0	correct_rejection	NA	0
26	Triplet	33	195	33	9	0	0	43897	692	0	correct_rejection	NA	0
26	Triplet	34	196	34	7	0	0	44606	692	0	correct_rejection	NA	0
26	Triplet	35	197	35	8	0	0	45314	692	0	correct_rejection	NA	0
26	Triplet	36	198	36	9	0	0	46023	692	0	correct_rejection	NA	0
26	Triplet	37	199	37	9	0	0	46732	691	0	correct_rejection	NA	0
26	Triplet	38	200	38	8	0	0	47440	692	0	correct_rejection	NA	0
26	Triplet	39	201	39	7	0	0	48149	691	0	correct_rejection	NA	0
26	Triplet	40	202	40	9	0	0	48857	692	0	correct_rejection	NA	0
26	Triplet	41	203	41	8	0	0	49566	692	0	correct_rejection	NA	0
26	Triplet	42	204	42	0	1	1	50274	692	1	hit	375	0
26	Triplet	43	205	43	7	0	0	50983	692	0	correct_rejection	NA	0
26	Triplet	44	206	44	4	0	0	51692	691	0	correct_rejection	NA	0
26	Triplet	45	207	45	5	0	0	52400	692	0	correct_rejection	NA	0
26	Triplet	46	208	46	6	0	0	53109	691	0	correct_rejection	NA	0
26	Triplet	47	209	47	4	0	0	53817	692	0	correct_rejection	NA	0
26	Triplet	48	210	48	5	0	0	54526	692	0	correct_rejection	NA	0
26	Triplet	49	211	49	6	0	0	55234	692	0	correct_rejection	NA	0
26	Triplet	50	212	50	7	0	0	55943	692	0	correct_rejection	NA	0
26	Triplet	51	213	51	8	0	0	56652	691	0	correct_rejection	NA	0
26	Triplet	52	214	52	9	0	0	57360	692	0	correct_rejection	NA	0
26	Triplet	53	215	53	4	0	0	58069	691	0	correct_rejection	NA	0
26	Triplet	54	216	54	5	0	0	58777	692	0	correct_rejection	NA	0
26	Triplet	55	217	55	6	0	0	59486	691	0	correct_rejection	NA	0
26	Triplet	56	218	56	7	0	0	60194	692	0	correct_rejection	NA	0
26	Triplet	57	219	57	0	1	1	60903	692	1	hit	404	0
26	Triplet	58	220	58	8	0	0	61612	691	0	correct_rejection	NA	0
26	Triplet	59	221	59	9	0	0	62320	692	0	correct_rejection	NA	0
26	Triplet	60	222	60	0	1	2	63029	691	1	hit	389	0
26	Triplet	61	223	61	6	0	0	63737	692	0	correct_rejection	NA	0
26	Triplet	62	224	62	5	0	0	64446	691	0	correct_rejection	NA	0
26	Triplet	63	225	63	4	0	0	65154	692	0	correct_rejection	NA	0
26	Triplet	64	226	64	6	0	0	65863	692	0	correct_rejection	NA	0
26	Triplet	65	227	65	5	0	0	66571	692	0	correct_rejection	NA	0
26	Triplet	66	228	66	4	0	0	67280	692	0	correct_rejection	NA	0
26	Triplet	67	229	67	9	0	0	67989	691	0	correct_rejection	NA	0
26	Triplet	68	230	68	8	0	0	68697	692	0	correct_rejection	NA	0
